locationID,georeferenceVerificationStatus,georeferencedBy,georeferencedDate,georeferenceRemarks,geodeticDatum,georeferenceProtocol,georeferenceSources,decimalLongitude,decimalLatitude,coordinateUncertaintyInMeters,correctedUncertaintyRadiusCircularPolygonWKT,correctedUncertaintyPolygonWKT,dateImported
73657,corrected,nafamoso,2016-12-23 19:23:13,,,,,-124.067896,44.620682,435,,,2021-04-22 12:37:04
73665,corrected,rbosnyak,2017-09-25 17:35:00,[Remarks: Plotted in Chehalis],,,,-122.964018,46.662048,5000,"POLYGON ((-122.969716614968 46.7068550149197, -122.975371752575 46.7063424300087, -122.9809402696 46.7054924680052, -122.986379688475 46.7043116131226, -122.991648523533 46.7028088734233, -122.99670660224 46.7009957149718, -123.001515364014 46.6988859618015, -123.006038167408 46.6964957059864, -123.010240563436 46.6938431743065, -123.01409056013 46.6909485907186, -123.017558866293 46.6878340213265, -123.020619114124 46.6845232053307, -123.023248059021 46.681041373281, -123.025425755097 46.6774150540466, -123.027135705077 46.6736718720032, -123.028364983528 46.6698403360093, -123.029104332538 46.6659496218007, -123.029348229198 46.6620293494795, -123.029094924473 46.6581093578028, -123.028346453257 46.654219477001, -123.02710861563 46.6503893018534, -123.025390929573 46.6466479667473, -123.023206555572 46.6430239244232, -123.020572193809 46.6395447300743, -123.017507954761 46.6362368324245, -123.014037204299 46.6331253733516, -123.010186384496 46.6302339975506, -123.005984811559 46.6275846736582, -123.001464452447 46.6251975281644, -122.996659681878 46.6230906933434, -122.991607020082 46.621280172529, -122.986344862931 46.619779709754, -122.980913180127 46.6186007018224, -122.97535322228 46.6177521006765, -122.96970720689 46.6172403491797, -122.964018 46.6170693325679, -122.95832879311 46.6172403491797, -122.95268277772 46.6177521006765, -122.947122819873 46.6186007018224, -122.941691137069 46.619779709754, -122.936428979918 46.621280172529, -122.931376318122 46.6230906933434, -122.926571547553 46.6251975281644, -122.922051188441 46.6275846736582, -122.917849615504 46.6302339975506, -122.913998795701 46.6331253733516, -122.910528045239 46.6362368324245, -122.907463806191 46.6395447300743, -122.904829444428 46.6430239244232, -122.902645070428 46.6466479667473, -122.90092738437 46.6503893018534, -122.899689546743 46.654219477001, -122.898941075527 46.6581093578028, -122.898687770802 46.6620293494795, -122.898931667462 46.6659496218007, -122.899671016472 46.6698403360092, -122.900900294923 46.6736718720032, -122.902610244903 46.6774150540466, -122.904787940979 46.681041373281, -122.907416885876 46.6845232053307, -122.910477133707 46.6878340213265, -122.91394543987 46.6909485907186, -122.917795436564 46.6938431743065, -122.921997832592 46.6964957059864, -122.926520635986 46.6988859618015, -122.93132939776 46.7009957149718, -122.936387476467 46.7028088734233, -122.941656311525 46.7043116131226, -122.9470957304 46.7054924680052, -122.952664247425 46.7063424300087, -122.958319385032 46.7068550149197, -122.964018 46.7070263121787, -122.969716614968 46.7068550149197))",,2021-04-22 12:37:04
73667,corrected,rbosnyak,2018-01-26 16:15:00,[Remarks: Plotted at Woodmans Wharf],,,,-122.83334,48.016005,2000,"POLYGON ((-122.835677353887 48.0339236276487, -122.837996900611 48.0337187391685, -122.840280969092 48.033378993153, -122.84251215935 48.0329069778636, -122.844673475447 48.032306289144, -122.846748455302 48.0315815029527, -122.848721299101 48.0307381430133, -122.85057698033 48.0297826288546, -122.8523013731 48.0287222404917, -122.853881352142 48.0275650542538, -122.85530489449 48.0263198831593, -122.856561170935 48.0249962096569, -122.857640628299 48.0236041132781, -122.858535061893 48.0221541937558, -122.859237677645 48.0206574902015, -122.8597431434 48.0191253969588, -122.860047629045 48.0175695767782, -122.860148835144 48.0160018719782, -122.860046009898 48.01443421427, -122.859739954304 48.0128785339338, -122.859233015499 48.0113466690389, -122.858529068354 48.0098502753979, -122.857633485476 48.0084007379376, -122.856553095861 48.0070090841607, -122.85529613252 48.005685900352, -122.853872169505 48.0044412511639, -122.852292048807 48.0032846031872, -122.850567797693 48.0022247530856, -122.84871253713 48.0012697608333, -122.846740380242 48.0004268905729, -122.844666332634 47.9997025469844, -122.842506165816 47.999102240328, -122.840276306949 47.9986305349532, -122.837993711518 47.9982910172867, -122.835675734741 47.9980862686516, -122.83334 47.9980178457066, -122.831004265259 47.9980862686516, -122.828686288482 47.9982910172867, -122.826403693051 47.9986305349532, -122.824173834184 47.999102240328, -122.822013667366 47.9997025469844, -122.819939619758 48.0004268905729, -122.81796746287 48.0012697608333, -122.816112202307 48.0022247530856, -122.814387951194 48.0032846031872, -122.812807830495 48.0044412511639, -122.81138386748 48.005685900352, -122.81012690414 48.0070090841607, -122.809046514524 48.0084007379376, -122.808150931646 48.0098502753979, -122.807446984501 48.0113466690389, -122.806940045696 48.0128785339338, -122.806633990102 48.01443421427, -122.806531164856 48.0160018719782, -122.806632370955 48.0175695767782, -122.8069368566 48.0191253969588, -122.807442322355 48.0206574902015, -122.808144938107 48.0221541937558, -122.809039371701 48.0236041132781, -122.810118829065 48.0249962096569, -122.81137510551 48.0263198831593, -122.812798647858 48.0275650542538, -122.8143786269 48.0287222404917, -122.81610301967 48.0297826288546, -122.817958700899 48.0307381430133, -122.819931544698 48.0315815029527, -122.822006524553 48.032306289144, -122.824167840651 48.0329069778636, -122.826399030908 48.033378993153, -122.828683099389 48.0337187391685, -122.831002646114 48.0339236276487, -122.83334 48.0339920976858, -122.835677353887 48.0339236276487))",,2021-04-22 12:37:04
73676,corrected,nafamoso,2016-12-23 19:11:39,,,,,-122.615086,44.72388,5528,,,2021-04-22 12:37:04
73677,corrected,nafamoso,2016-12-23 19:44:58,,,,,-124.048423,42.644554,210,,,2021-04-22 12:37:04
73679,corrected,nafamoso,2016-12-19 22:41:37,,,,,-123.175437,45.86618,1945,,,2021-04-22 12:37:04
73681,corrected,rbosnyak,2017-09-11 17:05:00,[Remarks: Plotted just east of Duwamish center],,,,-122.284477,47.507392,5000,"POLYGON ((-122.290266627004 47.552192366625, -122.296012078981 47.5516798450154, -122.301669520509 47.5508299883076, -122.307195792702 47.5496492803948, -122.312548747 47.5481467320896, -122.317687561439 47.5463338002294, -122.322573063198 47.5442243156497, -122.327168023141 47.5418343671164, -122.331437441845 47.5391821801413, -122.335348816836 47.5362879771618, -122.338872390242 47.5331738224878, -122.341981374951 47.5298634532323, -122.344652157576 47.5263820975471, -122.346864476698 47.5227562815805, -122.348601575086 47.519013626658, -122.349850324796 47.5151826382579, -122.35060132426 47.5112924884126, -122.350848966731 47.5073727932114, -122.350591479639 47.5034533871122, -122.349830934677 47.4995640957885, -122.348573228626 47.4957345092439, -122.346828035187 47.4919937569165, -122.344608728269 47.4883702864752, -122.341932277423 47.4848916479784, -122.338819116294 47.4815842850138, -122.335292985169 47.478473334389, -122.331380748874 47.4755824358636, -122.327112191454 47.4729335533434, -122.322519789212 47.4705468088615, -122.317638463861 47.4684403305763, -122.312505317636 47.4666301159085, -122.307159351177 47.4651299130612, -122.301641174026 47.463951107756, -122.29599268884 47.4631026529143, -122.29025678237 47.4625909898333, -122.284477 47.4624200027994, -122.27869721763 47.4625909898333, -122.27296131116 47.4631026529143, -122.267312825974 47.463951107756, -122.261794648823 47.4651299130612, -122.256448682364 47.4666301159085, -122.251315536139 47.4684403305763, -122.246434210788 47.4705468088615, -122.241841808546 47.4729335533434, -122.237573251126 47.4755824358636, -122.233661014831 47.478473334389, -122.230134883706 47.4815842850138, -122.227021722577 47.4848916479783, -122.224345271731 47.4883702864752, -122.222125964813 47.4919937569165, -122.220380771374 47.4957345092439, -122.219123065323 47.4995640957885, -122.218362520361 47.5034533871122, -122.218105033269 47.5073727932114, -122.21835267574 47.5112924884126, -122.219103675204 47.5151826382579, -122.220352424914 47.519013626658, -122.222089523302 47.5227562815805, -122.224301842424 47.5263820975471, -122.226972625049 47.5298634532323, -122.230081609758 47.5331738224878, -122.233605183164 47.5362879771618, -122.237516558155 47.5391821801413, -122.241785976859 47.5418343671163, -122.246380936802 47.5442243156497, -122.251266438561 47.5463338002294, -122.256405253 47.5481467320896, -122.261758207298 47.5496492803948, -122.267284479491 47.5508299883076, -122.272941921019 47.5516798450154, -122.278687372996 47.552192366625, -122.284477 47.5523636427632, -122.290266627004 47.552192366625))",,2021-04-22 12:37:04
73684,corrected,rbosnyak,2017-09-11 17:05:00,[Remarks: Plotted just east of Duwamish center],,,,-122.284477,47.507392,5000,"POLYGON ((-122.290266627004 47.552192366625, -122.296012078981 47.5516798450154, -122.301669520509 47.5508299883076, -122.307195792702 47.5496492803948, -122.312548747 47.5481467320896, -122.317687561439 47.5463338002294, -122.322573063198 47.5442243156497, -122.327168023141 47.5418343671164, -122.331437441845 47.5391821801413, -122.335348816836 47.5362879771618, -122.338872390242 47.5331738224878, -122.341981374951 47.5298634532323, -122.344652157576 47.5263820975471, -122.346864476698 47.5227562815805, -122.348601575086 47.519013626658, -122.349850324796 47.5151826382579, -122.35060132426 47.5112924884126, -122.350848966731 47.5073727932114, -122.350591479639 47.5034533871122, -122.349830934677 47.4995640957885, -122.348573228626 47.4957345092439, -122.346828035187 47.4919937569165, -122.344608728269 47.4883702864752, -122.341932277423 47.4848916479784, -122.338819116294 47.4815842850138, -122.335292985169 47.478473334389, -122.331380748874 47.4755824358636, -122.327112191454 47.4729335533434, -122.322519789212 47.4705468088615, -122.317638463861 47.4684403305763, -122.312505317636 47.4666301159085, -122.307159351177 47.4651299130612, -122.301641174026 47.463951107756, -122.29599268884 47.4631026529143, -122.29025678237 47.4625909898333, -122.284477 47.4624200027994, -122.27869721763 47.4625909898333, -122.27296131116 47.4631026529143, -122.267312825974 47.463951107756, -122.261794648823 47.4651299130612, -122.256448682364 47.4666301159085, -122.251315536139 47.4684403305763, -122.246434210788 47.4705468088615, -122.241841808546 47.4729335533434, -122.237573251126 47.4755824358636, -122.233661014831 47.478473334389, -122.230134883706 47.4815842850138, -122.227021722577 47.4848916479783, -122.224345271731 47.4883702864752, -122.222125964813 47.4919937569165, -122.220380771374 47.4957345092439, -122.219123065323 47.4995640957885, -122.218362520361 47.5034533871122, -122.218105033269 47.5073727932114, -122.21835267574 47.5112924884126, -122.219103675204 47.5151826382579, -122.220352424914 47.519013626658, -122.222089523302 47.5227562815805, -122.224301842424 47.5263820975471, -122.226972625049 47.5298634532323, -122.230081609758 47.5331738224878, -122.233605183164 47.5362879771618, -122.237516558155 47.5391821801413, -122.241785976859 47.5418343671163, -122.246380936802 47.5442243156497, -122.251266438561 47.5463338002294, -122.256405253 47.5481467320896, -122.261758207298 47.5496492803948, -122.267284479491 47.5508299883076, -122.272941921019 47.5516798450154, -122.278687372996 47.552192366625, -122.284477 47.5523636427632, -122.290266627004 47.552192366625))",,2021-04-22 12:37:04
73687,corrected,rbosnyak,2017-09-19 18:25:00,[Remarks: Plotted at bridge SE of mouth of Lincoln Creek],,,,-123.029277,46.746297,1000,"POLYGON ((-123.030417743177 46.7552583213055, -123.031549800293 46.7551558725456, -123.032664551522 46.7549859915773, -123.033753508995 46.7547499719087, -123.034808381521 46.7544496106264, -123.035821137791 46.7540871946971, -123.036784067605 46.7536654835338, -123.037689840628 46.7531876879607, -123.038531562241 46.7526574457361, -123.039302826056 46.7520787938216, -123.039997766931 46.7514561396503, -123.040611089827 46.7507942194984, -123.041138131989 46.7500980741382, -123.041574884788 46.7493730028611, -123.041918027328 46.7486245249373, -123.042164951629 46.747858337579, -123.042313782366 46.7470802725559, -123.042363391021 46.7462962517927, -123.042313404347 46.7455122422886, -123.042164207077 46.7447342107005, -123.041916938866 46.7439680779373, -123.041573485487 46.7432196741098, -123.041136464368 46.7424946941789, -123.040609204556 46.7417986546392, -123.039995721291 46.7411368515668, -123.039300682211 46.7405143221739, -123.038529385323 46.7399357989505, -123.03768769678 46.7394056854171, -123.036782021969 46.7389280146252, -123.035819252522 46.7385064205416, -123.034806713902 46.7381441104331, -123.033752109697 46.7378438404974, -123.032663463061 46.7376078949255, -123.031549055742 46.7374380685526, -123.030417365158 46.737335653228, -123.029277 46.7373014280052, -123.028136634842 46.737335653228, -123.027004944258 46.7374380685526, -123.025890536939 46.7376078949255, -123.024801890303 46.7378438404974, -123.023747286098 46.7381441104331, -123.022734747478 46.7385064205416, -123.021771978031 46.7389280146252, -123.02086630322 46.7394056854171, -123.020024614677 46.7399357989505, -123.019253317789 46.7405143221739, -123.018558278709 46.7411368515668, -123.017944795444 46.7417986546392, -123.017417535632 46.7424946941789, -123.016980514513 46.7432196741098, -123.016637061134 46.7439680779373, -123.016389792923 46.7447342107005, -123.016240595653 46.7455122422886, -123.016190608979 46.7462962517927, -123.016240217634 46.7470802725559, -123.016389048371 46.747858337579, -123.016635972672 46.7486245249373, -123.016979115212 46.7493730028611, -123.017415868011 46.7500980741382, -123.017942910172 46.7507942194984, -123.018556233069 46.7514561396503, -123.019251173944 46.7520787938216, -123.020022437759 46.7526574457361, -123.020864159372 46.7531876879607, -123.021769932395 46.7536654835338, -123.022732862209 46.7540871946971, -123.023745618479 46.7544496106264, -123.024800491005 46.7547499719087, -123.025889448478 46.7549859915773, -123.027004199707 46.7551558725456, -123.028136256823 46.7552583213055, -123.029277 46.7552925577873, -123.030417743177 46.7552583213055))",,2021-04-22 12:37:04
73695,corrected,rbosnyak,2017-10-09 17:31:00,[Remarks: Unable to locate Melbourne Station or O-W-Milwaukee R.R. Plotted in Montesano],,,,-123.602663,46.981206,8000,"POLYGON ((-123.611839591429 47.0528928981371, -123.620946063194 47.052072394956, -123.629912837813 47.0507118571841, -123.638671419313 47.0488216824362, -123.647154917545 47.0464163063587, -123.655298570243 47.0435141046722, -123.663040238515 47.0401372429669, -123.670320885403 47.036311507555, -123.677085028778 47.0320661065858, -123.683281165761 47.0274334449465, -123.688862165382 47.022448874751, -123.69378562647 47.0171504234021, -123.698014198066 47.0115785013856, -123.701515860016 47.0057755921052, -123.704264161693 46.9997859261988, -123.706238417217 46.9936551428862, -123.707423855846 46.9874299409857, -123.707811726631 46.9811577223076, -123.707399356767 46.9748862301714, -123.706190163447 46.9686631858212, -123.704193619387 46.962535925512, -123.701425172552 46.9565510410185, -123.697906120922 46.9507540262806, -123.693663443497 46.9451889328349, -123.688729589035 46.9398980366037, -123.683142224294 46.9349215185153, -123.676943943851 46.930297161314, -123.670181943811 46.9260600647877, -123.662907661934 46.9222423814972, -123.655176386955 46.9188730749314, -123.647046840042 46.9159777018425, -123.638580731491 46.913578220336, -123.62984229525 46.9116928268893, -123.620897809222 46.9103358121624, -123.61181509224 46.909517466559, -123.602663 46.9092439936779, -123.59351090776 46.909517466559, -123.584428190778 46.9103358121624, -123.57548370475 46.9116928268893, -123.566745268509 46.913578220336, -123.558279159959 46.9159777018425, -123.550149613045 46.9188730749314, -123.542418338066 46.9222423814972, -123.535144056189 46.9260600647877, -123.528382056149 46.930297161314, -123.522183775706 46.9349215185153, -123.516596410965 46.9398980366037, -123.511662556503 46.9451889328349, -123.507419879078 46.9507540262806, -123.503900827448 46.9565510410185, -123.501132380613 46.962535925512, -123.499135836553 46.9686631858212, -123.497926643233 46.9748862301714, -123.497514273369 46.9811577223076, -123.497902144154 46.9874299409857, -123.499087582783 46.9936551428862, -123.501061838307 46.9997859261988, -123.503810139984 47.0057755921052, -123.507311801934 47.0115785013856, -123.51154037353 47.0171504234021, -123.516463834618 47.022448874751, -123.522044834239 47.0274334449465, -123.528240971222 47.0320661065858, -123.535005114597 47.036311507555, -123.542285761485 47.0401372429669, -123.550027429757 47.0435141046722, -123.558171082455 47.0464163063587, -123.566654580687 47.0488216824362, -123.575413162187 47.0507118571841, -123.584379936806 47.052072394956, -123.593486408571 47.0528928981371, -123.602663 47.0531670975696, -123.611839591429 47.0528928981371))",,2021-04-22 12:37:04
73697,corrected,rbosnyak,2017-10-09 17:33:00,[Remarks: Plotted based on known location of Clemons logging road in Sec 29. Plotted on seemingly connected logging road in Sec 28],,,,-123.566708,46.929892,1000,"POLYGON ((-123.567852636489 46.9388530324762, -123.568988557244 46.9387505869062, -123.570107112991 46.9385807112305, -123.571199786869 46.9383446989215, -123.572258259365 46.9380443470159, -123.573274471744 46.9376819424163, -123.574240687478 46.937260244458, -123.575149551206 46.9367824638738, -123.575994144778 46.9362522383173, -123.576768043216 46.9356736065096, -123.577465351654 46.9350509701706, -123.578080766625 46.9343890709685, -123.578609606296 46.9336929476976, -123.579047848383 46.9329678994889, -123.579392160686 46.9322194454439, -123.579639926357 46.9314532825984, -123.579789263705 46.9306752425396, -123.5798390404 46.9298912470047, -123.579788881957 46.9291072628017, -123.579639174459 46.928329256394, -123.579391061485 46.9275631484966, -123.579046435278 46.9268147690269, -123.578607922223 46.9260898127549, -123.578078862754 46.9253937959887, -123.577463285833 46.924732014623, -123.576765878213 46.9241095038719, -123.575991946383 46.9235310015844, -123.575147386209 46.9230009055511, -123.574238621661 46.9225232505548, -123.573272567876 46.9221016704332, -123.572256575294 46.9217393723386, -123.571198373765 46.92143911237, -123.570106013792 46.9212031746368, -123.568987805347 46.9210333539094, -123.567852254741 46.9209309419908, -123.566708 46.9208967179065, -123.565563745259 46.9209309419908, -123.564428194653 46.9210333539094, -123.563309986208 46.9212031746368, -123.562217626235 46.92143911237, -123.561159424706 46.9217393723386, -123.560143432124 46.9221016704332, -123.559177378339 46.9225232505548, -123.558268613791 46.9230009055511, -123.557424053617 46.9235310015844, -123.556650121787 46.9241095038719, -123.555952714167 46.924732014623, -123.555337137246 46.9253937959887, -123.554808077777 46.9260898127549, -123.554369564722 46.9268147690269, -123.554024938515 46.9275631484966, -123.553776825541 46.928329256394, -123.553627118043 46.9291072628017, -123.5535769596 46.9298912470047, -123.553626736295 46.9306752425396, -123.553776073643 46.9314532825984, -123.554023839314 46.9322194454439, -123.554368151617 46.9329678994889, -123.554806393704 46.9336929476976, -123.555335233375 46.9343890709685, -123.555950648346 46.9350509701706, -123.556647956784 46.9356736065096, -123.557421855222 46.9362522383173, -123.558266448794 46.9367824638738, -123.559175312522 46.937260244458, -123.560141528256 46.9376819424163, -123.561157740635 46.9380443470159, -123.562216213131 46.9383446989215, -123.563308887009 46.9385807112305, -123.564427442756 46.9387505869062, -123.565563363511 46.9388530324762, -123.566708 46.9388872678924, -123.567852636489 46.9388530324762))",,2021-04-22 12:37:04
73706,corrected,rbosnyak,2017-10-05 17:17:00,[Remarks: Plotted in Hoquiam along road to Moclips],,,,-123.887275,46.981042,5000,"POLYGON ((-123.893007473044 47.0258465044919, -123.898696209188 47.0253339435333, -123.90429780771 47.024484021371, -123.909769537583 47.0233032220947, -123.915069667494 47.0218005561953, -123.920157780433 47.0199874820529, -123.924995090951 47.0178778304802, -123.929544738006 47.0154876908844, -123.933772067837 47.0128352895607, -123.93764489856 47.0099408498865, -123.941133765365 47.0068264372821, -123.944212144454 47.0035157901543, -123.946856654028 47.000034138142, -123.949047230807 46.9964080090821, -123.950767280804 46.9926650261944, -123.952003803238 46.9888336970576, -123.952747486746 46.9849431960069, -123.952992777221 46.9810231416273, -123.952737916864 46.9771033710521, -123.95198495425 46.9732137127916, -123.950739725425 46.9693837598233, -123.949011806291 46.965642644668, -123.946814436728 46.9620188181548, -123.94416441712 46.9585398335417, -123.941081978164 46.9552321376184, -123.93759062502 46.9521208703531, -123.93371695703 46.949229674583, -123.929490464447 46.9465805171642, -123.924943303715 46.9441935229095, -123.920110053051 46.9420868225447, -123.915027448412 46.9402764183411, -123.909734113049 46.9387760523939, -123.904270252306 46.9375971208634, -123.898677360177 46.9367485748804, -123.892997903149 46.9362368567194, -123.887275 46.9360658512594, -123.881552096851 46.9362368567194, -123.875872639823 46.9367485748804, -123.870279747694 46.9375971208634, -123.864815886951 46.9387760523939, -123.859522551588 46.9402764183411, -123.85443994695 46.9420868225447, -123.849606696285 46.9441935229095, -123.845059535553 46.9465805171642, -123.84083304297 46.949229674583, -123.83695937498 46.9521208703531, -123.833468021836 46.9552321376184, -123.830385582881 46.9585398335417, -123.827735563272 46.9620188181548, -123.825538193709 46.965642644668, -123.823810274576 46.9693837598233, -123.82256504575 46.9732137127916, -123.821812083136 46.9771033710521, -123.821557222779 46.9810231416273, -123.821802513254 46.9849431960069, -123.822546196762 46.9888336970576, -123.823782719196 46.9926650261944, -123.825502769193 46.9964080090821, -123.827693345973 47.000034138142, -123.830337855546 47.0035157901543, -123.833416234635 47.0068264372821, -123.83690510144 47.0099408498865, -123.840777932163 47.0128352895607, -123.845005261995 47.0154876908844, -123.849554909049 47.0178778304802, -123.854392219567 47.0199874820529, -123.859480332506 47.0218005561953, -123.864780462417 47.0233032220947, -123.87025219229 47.024484021371, -123.875853790812 47.0253339435333, -123.881542526956 47.0258465044919, -123.887275 47.0260177937589, -123.893007473044 47.0258465044919))",,2021-04-22 12:37:04
73710,corrected,nafamoso,2016-12-18 20:45:45,,,,,-124.560507,42.835048,667,,,2021-04-22 12:37:04
73712,corrected,rbosnyak,2017-10-31 14:09:00,[Remarks: Unable to locate Drew Creek. Plotted according to CASG 61656],,,,-122.908364,46.373993,3000,"POLYGON ((-122.911764006629 46.4008786460192, -122.915138099093 46.4005711812282, -122.918460561591 46.4000613443031, -122.921706073521 46.3993530209076, -122.924849903228 46.398451609286, -122.927868097187 46.3973639789618, -122.930737665733 46.3960984207479, -122.933436749921 46.3946645739786, -122.935944799747 46.3930733655257, -122.938242724153 46.3913369184768, -122.940313037917 46.3894684612702, -122.942139994627 46.3874822266216, -122.94370970621 46.385393342821, -122.945010248142 46.383217718237, -122.946031749528 46.38097191992, -122.946766467403 46.378673047236, -122.94720884471 46.3763386015033, -122.94735555154 46.3739863526305, -122.947205509353 46.3716342037741, -122.946759898031 46.3693000550519, -122.946022145748 46.3670016673478, -122.94499790176 46.3647565272443, -122.943694992364 46.3625817141081, -122.94212336039 46.3604937703339, -122.940294988712 46.3585085757284, -122.938223808394 46.3566412269802, -122.935925592181 46.3549059231252, -122.93341783416 46.3533158578662, -122.930719616523 46.3518831195556, -122.927851462969 46.3506186013591, -122.924835189393 46.3495319110651, -122.921693727144 46.3486313108954, -122.918450957812 46.3479236457177, -122.91513152972 46.3474142937758, -122.911760671271 46.3471071259976, -122.908364 46.3470044767128, -122.904967328729 46.3471071259977, -122.901596470281 46.3474142937758, -122.898277042188 46.3479236457177, -122.895034272856 46.3486313108954, -122.891892810607 46.3495319110651, -122.888876537031 46.3506186013591, -122.886008383477 46.3518831195556, -122.88331016584 46.3533158578662, -122.880802407819 46.3549059231252, -122.878504191606 46.3566412269802, -122.876433011288 46.3585085757284, -122.87460463961 46.3604937703339, -122.873033007636 46.3625817141081, -122.87173009824 46.3647565272443, -122.870705854252 46.3670016673478, -122.869968101969 46.3693000550519, -122.869522490647 46.3716342037741, -122.86937244846 46.3739863526305, -122.86951915529 46.3763386015033, -122.869961532597 46.378673047236, -122.870696250472 46.38097191992, -122.871717751858 46.383217718237, -122.87301829379 46.385393342821, -122.874588005373 46.3874822266216, -122.876414962083 46.3894684612702, -122.878485275847 46.3913369184768, -122.880783200253 46.3930733655257, -122.883291250079 46.3946645739786, -122.885990334267 46.3960984207479, -122.888859902813 46.3973639789618, -122.891878096772 46.398451609286, -122.895021926479 46.3993530209076, -122.898267438409 46.4000613443031, -122.901589900907 46.4005711812282, -122.904963993371 46.4008786460192, -122.908364 46.4009813953213, -122.911764006629 46.4008786460192))",,2021-04-22 12:37:04
73731,corrected,rbosnyak,2017-09-18 18:24:00,[Remarks: Plotted at Knappton],,,,-123.814868,46.276494,3000,"POLYGON ((-123.818261965996 46.303380106739, -123.821630063996 46.3030726371961, -123.824946624015 46.3025627923777, -123.828186370551 46.3018544579881, -123.83132461599 46.3009530323281, -123.834337449444 46.2998653849958, -123.837201922083 46.2985998068245, -123.839896213956 46.2971659373965, -123.842399811527 46.2955747036486, -123.844693657638 46.2938382288167, -123.846760298089 46.2919697415059, -123.848584014372 46.2899834746179, -123.850150942992 46.2878945566476, -123.851449180492 46.2857188961873, -123.852468873375 46.2834730605287, -123.853202292279 46.2811741492966, -123.853643889854 46.278839664084, -123.853790341934 46.2764873750883, -123.853640571722 46.2741351857676, -123.853195756834 46.2718009965517, -123.852459319194 46.2695025686443, -123.851436897873 46.2672573889528, -123.850136305136 46.2650825371707, -123.848567466042 46.2629945560186, -123.846742342098 46.2610093256239, -123.84467483957 46.2591419429883, -123.842380703158 46.2574066074485, -123.839877395885 46.2558165129928, -123.837183966088 46.2543837482403, -123.834320901133 46.2531192065371, -123.831309978143 46.2520324960268, -123.828174087936 46.2511318790493, -123.824937069834 46.2504242006309, -123.82162352855 46.2499148391407, -123.818258647862 46.2496076655968, -123.814868 46.249505014384, -123.811477352138 46.2496076655968, -123.80811247145 46.2499148391407, -123.804798930166 46.2504242006309, -123.801561912064 46.2511318790493, -123.798426021857 46.2520324960268, -123.795415098867 46.2531192065371, -123.792552033912 46.2543837482403, -123.789858604115 46.2558165129928, -123.787355296842 46.2574066074485, -123.78506116043 46.2591419429883, -123.782993657901 46.2610093256239, -123.781168533958 46.2629945560186, -123.779599694864 46.2650825371707, -123.778299102127 46.2672573889528, -123.777276680806 46.2695025686443, -123.776540243166 46.2718009965517, -123.776095428278 46.2741351857676, -123.775945658066 46.2764873750883, -123.776092110146 46.278839664084, -123.776533707721 46.2811741492966, -123.777267126625 46.2834730605287, -123.778286819508 46.2857188961873, -123.779585057008 46.2878945566476, -123.781151985628 46.2899834746179, -123.782975701911 46.2919697415059, -123.785042342362 46.2938382288167, -123.787336188473 46.2955747036486, -123.789839786044 46.2971659373965, -123.792534077917 46.2985998068245, -123.795398550556 46.2998653849958, -123.79841138401 46.3009530323281, -123.801549629449 46.3018544579881, -123.804789375985 46.3025627923777, -123.808105936004 46.3030726371961, -123.811474034004 46.303380106739, -123.814868 46.3034828576278, -123.818261965996 46.303380106739))",,2021-04-22 12:37:04
73740,corrected,nafamoso,2016-12-18 20:04:06,,,,,-123.374848,46.125371,3479,,,2021-04-22 12:37:04
73741,corrected,nafamoso,2016-12-18 20:45:30,,,,,-122.935384,45.801225,8601,,,2021-04-22 12:37:04
73742,corrected,nafamoso,2016-12-23 19:09:40,,,,,-122.916743,45.744698,5719,,,2021-04-22 12:37:04
73743,corrected,nafamoso,2016-12-23 19:30:41,,,,,-123.890128,45.478993,8132,,,2021-04-22 12:37:04
73744,corrected,nafamoso,2016-12-17 22:28:27,,,,,-123.889572,45.471215,602,,,2021-04-22 12:37:04
73745,corrected,nafamoso,2016-12-23 19:07:07,,,,,-124.274555,43.157332,3036,,,2021-04-22 12:37:04
73746,corrected,nafamoso,2016-12-18 20:39:23,,,,,-123.880688,45.688996,5096,,,2021-04-22 12:37:04
73747,corrected,nafamoso,2016-12-18 20:04:29,,,,,-123.86291,45.721809,5241,,,2021-04-22 12:37:04
73748,corrected,nafamoso,2016-12-18 20:34:31,,,,,-123.190946,45.717682,6033,,,2021-04-22 12:37:04
73749,corrected,nafamoso,2016-12-23 19:22:38,,,,,-122.787323,45.723726,17408,,,2021-04-22 12:37:04
73750,corrected,nafamoso,2016-12-17 22:27:20,,,,,-123.159618,45.458386,3287,,,2021-04-22 12:37:04
73753,corrected,nafamoso,2016-12-23 21:52:07,,,,,-123.19067,45.854834,210,,,2021-04-22 12:37:04
73754,corrected,nafamoso,2016-12-23 19:19:38,,,,,-124.274555,43.157332,3036,,,2021-04-22 12:37:04
73762,corrected,nafamoso,2016-12-23 21:36:43,,,,,-123.984099,44.628966,8894,,,2021-04-22 12:37:04
73764,corrected,nafamoso,2016-12-23 19:13:41,,,,,-124.317507,43.343456,519,,,2021-04-22 12:37:04
73765,corrected,nafamoso,2016-12-18 20:32:37,,,,,-124.373336,43.337203,1238,,,2021-04-22 12:37:04
73766,corrected,nafamoso,2016-12-18 20:35:31,,,,,-124.360427,43.34217,301,,,2021-04-22 12:37:04
73767,corrected,nafamoso,2016-12-18 20:16:38,,,,,-124.316133,43.34294,6272,,,2021-04-22 12:37:04
